Timestamp,Current,Power,Wind_speed,Temp,Humidity,GHI,DHI,Wind_dir
2013/12/20 12:15,15.27000046,7.948033333,1.653768485,40.2169342,13.02210808,1153.621826,125.6926193,101.6516266
2013/12/20 12:20,15.20000076,7.943399428999999,1.890083739,40.51288223,12.86940575,1159.46228,130.9710083,161.00289919999997
2013/12/20 12:25,15.31266594,8.093500137000001,3.42194725,40.64668274,12.53691387,1168.9765630000002,147.0643921,95.04122162
2013/12/20 12:30,15.42066574,8.036267281,2.666502543,40.17620468,12.76188183,1165.223877,149.644455,55.12341309
2013/12/20 12:35,15.40799809,8.10716629,4.371379535,41.190433500000005,12.37082386,1169.746216,159.4224701,90.01526642
2013/12/20 12:40,15.68066692,8.245699883,4.045198816,41.90563202,11.9549284,1193.80542,185.098465,158.9849701
2013/12/20 12:45,15.77733326,8.35136795,3.6049826639999996,41.68106461,12.07882309,1209.909668,190.12185669999997,110.82563020000002
2013/12/20 12:50,15.85466671,8.513465881,3.737409721,41.85001373,11.86021328,1228.095703,215.0750275,180.18637080000002
2013/12/20 12:55,16.12266731,8.570332527,3.50098837,41.64035034,11.74794102,1241.403198,230.31755069999997,-2788.127197
2013/12/20 13:00,15.79799938,8.424033165,3.1419405639999995,41.18889618,11.62988853,1237.730957,221.5732727,61.31687546
2013/12/20 13:05,15.83399963,8.48476696,3.238056442,40.30131531,12.06272507,1251.0039060000001,245.9592438,110.824707
2013/12/20 13:10,15.81199837,8.467133522000001,2.100276773,40.91394043,11.88138294,1255.31958,254.8910522,92.37801361
2013/12/20 13:15,14.86799908,8.522966385,2.780308034,41.43468475,11.34811974,1180.826172,291.0985413,224.64534
2013/12/20 13:20,16.2733326,8.802932739,2.428881681,41.83914566,11.12221336,1304.186523,315.8722534,186.2579346
2013/12/20 13:25,16.33399963,8.864933967999999,4.202353078,42.34175491,11.01318455,1328.169189,325.0627747,103.2315903
2013/12/20 13:30,14.43733311,8.671967506,3.9753850319999997,41.85751343,11.04897499,1136.18457,314.9406738,272.7314453
2013/12/20 13:35,14.52733326,8.079667091000001,3.0488261139999997,41.45180893,11.31639481,1124.664795,299.6856689,211.0262756
2013/12/20 13:40,6.387999535,3.935799837,2.955784248,40.96986008,11.45637417,459.0884399,316.0854187,183.02062990000002
2013/12/20 13:45,7.3553333279999995,3.804967165,3.7501728069999998,40.30809784,11.86356735,489.5620728,326.33078,68.36248016
2013/12/20 13:50,5.277999878,2.688499928,3.650713768,40.48035049,11.67938995,367.9735413,316.17907710000003,43.16145325
2013/12/20 13:55,5.163333416,2.702566862,3.9740130639999998,40.18614197,11.72139645,351.67474369999996,319.66888430000006,69.53651428
2013/12/20 14:00,5.265334129,2.7089998719999997,2.365053797,39.56441116,11.99939823,349.5711975,320.7842712,176.510025
2013/12/20 14:05,5.252666473000001,2.683933258,1.3491478430000001,39.62288666,12.08670998,332.60916139999995,300.704834,140.15193180000003
2013/12/20 14:10,5.4559998510000005,2.817766428,1.973195595,39.66815186,12.19630814,349.8582153,316.8965149,141.42593380000002
2013/12/20 14:15,5.198666096,2.7260334489999996,2.7245098289999996,39.68797302,12.05601501,330.9537964,310.99548339999996,70.69574738
2013/12/20 14:20,4.863333225,2.579699993,1.89940737,39.25104523,12.27455711,316.9831543,302.420105,97.36263275
2013/12/20 14:25,4.661332607,2.4791667459999998,1.83988917,39.23091888,12.32571316,303.3656006,295.9000244,130.8163757
2013/12/20 14:30,4.616000175,2.456499815,1.50462112,39.7049675,12.02910137,297.948822,282.6209412,98.62226868
2013/12/20 14:35,4.715999603,2.53673315,1.53551198,39.66294098,12.11704826,306.9078674,298.91418460000006,93.54704285
